"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2020-05-26,7318,103,1288223,566,6551,30,5,5,0
2020-05-27,7324,103,1338321,566,6558,30,6,3,0
2020-05-28,7342,103,1367444,573,6580,29,5,3,0
2020-05-29,7358,103,1397622,581,6580,23,4,3,0
2020-05-30,7369,103,1428538,581,6613,22,4,3,0
2020-05-31,7379,103,1454568,584,6611,20,4,1,0
2020-06-01,7387,103,1472220,585,6615,20,3,1,0
2020-06-02,7404,103,1490387,585,6620,26,4,2,0
2020-06-03,7412,103,1512700,586,6635,25,5,2,0
2020-06-04,7423,103,1546329,586,6660,23,4,2,0
2020-06-05,7434,103,1579192,590,6676,21,3,2,0
2020-06-06,7436,103,1590588,591,6684,21,4,2,0
2020-06-07,7440,103,1617462,591,6693,18,3,2,0
2020-06-08,7446,103,1633515,591,6700,19,3,2,0
2020-06-09,7448,103,1650684,591,6714,19,2,2,0
2020-06-10,7455,103,1679954,591,6736,20,3,2,0
2020-06-11,7464,103,1711223,591,6751,18,2,2,0
2020-06-12,7468,103,1745550,592,6773,18,2,2,0
2020-06-13,7481,103,1782651,592,6802,16,2,1,0
2020-06-14,7499,103,1812353,592,6828,16,3,1,0
2020-06-15,7514,103,1828149,592,6841,17,4,1,0
2020-06-16,7526,103,1848347,592,6846,17,3,2,0
2020-06-17,7549,103,1881519,592,6860,16,3,3,0
2020-06-18,7570,103,1927497,593,6860,14,3,2,0
2020-06-19,7588,103,1970205,593,6870,15,2,2,0
2020-06-20,7614,103,2005378,593,6877,17,3,0,0
2020-06-21,7639,103,2041324,594,6885,14,2,0,0
2020-06-22,7652,103,2107849,594,6892,16,2,0,0
2020-06-23,7670,103,2132821,596,6904,19,3,0,0
2020-06-24,7699,104,2180424,596,6913,16,2,0,0
2020-06-25,7735,105,2232341,596,6930,16,2,0,0
2020-06-26,7772,105,2281839,596,6946,12,1,0,0
2020-06-27,7818,105,2336061,596,6967,12,1,0,0
2020-06-28,7863,105,2379175,597,6981,11,1,0,0
2020-06-29,7944,105,2415695,597,6996,15,1,0,0
2020-06-30,8011,105,2455982,599,7023,14,1,0,0
2020-07-01,8097,105,2505923,599,7051,18,3,0,0
2020-07-02,8178,105,2563782,599,7078,24,5,0,0
2020-07-03,8243,105,2617860,599,7116,27,7,0,0
2020-07-04,8349,105,2668036,599,7153,29,4,0,0
2020-07-05,8436,105,2713435,605,7197,30,4,0,0
2020-07-06,8573,107,2759165,608,7218,34,6,0,0
2020-07-07,8742,107,2801107,608,7253,39,10,0,0
2020-07-08,8872,107,2856406,610,7284,46,8,0,0
2020-07-09,9045,107,2910831,613,7372,45,10,0,0
2020-07-10,9345,107,2970268,616,7432,54,13,0,0
2020-07-11,9537,108,3021493,618,7519,55,16,0,0
2020-07-12,9781,109,3075488,619,7523,67,17,0,0
2020-07-13,9964,109,3117788,619,7564,92,18,0,0
2020-07-14,10235,111,3162237,620,7630,90,27,0,0
2020-07-15,10479,112,3222141,628,7723,111,28,0,0
2020-07-16,10794,114,3287716,630,7831,114,30,0,0
2020-07-17,11219,117,3350464,632,7912,127,32,22,0
2020-07-18,11423,120,3413831,633,7955,115,26,18,0
2020-07-19,11784,123,3476463,633,8066,135,29,18,0
2020-07-20,12052,124,3534425,633,8188,156,33,17,0
2020-07-21,12410,127,3590735,633,8336,182,38,23,0
2020-07-22,12878,129,3650529,633,8445,215,42,25,0
2020-07-23,13285,134,3719837,633,8564,211,41,25,0
2020-07-24,13574,141,3795421,633,8718,217,44,1,0
2020-07-25,13927,146,3859505,633,8804,239,46,1,0
2020-07-26,14380,156,3935124,635,8957,241,46,22,0
2020-07-27,14912,162,3987090,635,9098,259,49,24,0
2020-07-28,15281,168,4032061,636,9218,275,47,24,0
2020-07-29,15560,177,4098249,638,9407,323,46,1,0
2020-07-30,16277,190,4163102,639,9541,330,40,1,0
2020-07-31,16880,198,4238305,640,9765,367,44,27,0
2020-08-01,17254,202,4307224,640,9982,401,50,28,0
2020-08-02,17895,209,4364382,641,10206,408,46,30,0
2020-08-03,18290,222,4429911,641,10403,439,43,31,0
2020-08-04,18702,233,4481617,641,10577,483,44,5,0
2020-08-05,19416,248,4552081,642,10721,566,51,36,0
2020-08-06,19863,256,4632089,642,10926,600,52,34,0
2020-08-07,20273,267,4724026,642,11128,632,51,33,0
2020-08-08,20698,279,4764223,642,11367,659,53,35,0
2020-08-09,21084,296,4857414,642,11680,659,51,32,0
2020-08-10,21397,315,4918546,642,11949,664,55,37,0
2020-08-11,21714,334,4980172,642,12200,673,59,33,0
2020-08-12,22127,355,5041344,642,12587,686,51,32,0
2020-08-13,22358,364,5109785,644,12809,686,44,31,0
2020-08-14,22742,378,5180414,645,13158,679,47,31,0
2020-08-15,23035,382,5243784,646,13442,683,48,33,0
2020-08-16,23288,399,5297558,646,13893,680,47,34,0
2020-08-17,23559,424,5336097,646,14346,674,51,37,0
2020-08-18,23773,441,5380613,647,14736,682,52,37,0
2020-08-19,23993,454,5440495,651,15054,694,53,34,0
2020-08-20,24236,467,5508831,651,17661,644,51,33,0
2020-08-21,24407,476,5579980,651,18268,647,47,31,0
2020-08-22,24602,489,5647677,651,18567,631,43,27,0
2020-08-23,24812,506,5706587,652,19041,604,39,26,0
2020-08-24,24916,521,5758034,653,19411,659,38,22,0
2020-08-25,25053,529,5814709,653,19622,644,42,23,0
2020-08-26,25205,553,5886412,653,19908,603,46,20,0
2020-08-27,25322,575,5972680,653,20174,558,35,15,0
2020-08-28,25448,586,6052236,655,20441,543,35,21,0
2020-08-29,25547,604,6119791,655,20664,510,32,21,0
2020-08-30,25670,615,6168229,655,20924,501,31,15,0
2020-08-31,25746,656,6214453,655,21158,481,27,17,0
2020-09-01,25819,661,6255832,655,21311,450,26,10,0
2020-09-02,25923,667,6319795,655,21498,433,23,16,0
2020-09-03,26049,682,6455876,655,21720,391,26,18,0
2020-09-04,26136,741,6526837,655,21978,357,27,17,0
2020-09-05,26207,752,6590675,655,22138,326,27,19,0
2020-09-06,26279,757,6657235,656,22275,310,26,20,0
2020-09-07,26322,766,6693434,657,22411,294,32,21,0
2020-09-08,26374,774,6730397,658,22532,263,29,16,0
2020-09-09,26465,785,6789333,658,22671,221,26,15,0
2020-09-10,26513,792,6849318,659,22844,195,23,15,0
2020-09-11,26565,801,6928040,659,23025,163,18,12,0
2020-09-12,26606,807,6976042,659,23137,151,15,10,0
2020-09-13,26650,813,7015977,659,23270,137,17,7,0
2020-09-14,26691,820,7046923,659,23386,141,18,10,0
2020-09-15,26737,820,7076539,659,23460,139,17,10,0
2020-09-16,26779,828,7124384,660,23534,126,16,9,0
2020-09-17,26813,836,7178628,661,23600,117,16,9,0
2020-09-18,26861,841,7224163,661,23663,108,15,9,0
2020-09-19,26885,847,7263213,661,23770,106,12,7,0
2020-09-20,26898,853,7296139,662,23870,109,10,6,0
2020-09-21,26912,855,7319575,662,23965,107,8,4,0
2020-09-22,26942,858,7351170,665,24026,100,11,6,0
2020-09-23,26974,863,7393693,665,24111,89,11,7,0
2020-09-24,26983,865,7441214,668,24137,81,11,7,0
2020-09-25,27000,873,7479702,668,24209,71,11,7,0
2020-09-26,27016,874,7517407,669,24257,68,12,5,0
2020-09-27,27040,876,7546110,676,24317,66,12,5,0
2020-09-28,27044,879,7563322,676,24360,62,11,4,0
2020-09-29,27063,886,7589219,684,24396,60,8,4,0
2020-09-30,27078,890,7637403,684,24427,55,9,3,0
2020-10-01,27096,892,7679538,685,24457,50,9,3,0
2020-10-02,27113,894,7716467,685,24497,51,6,3,0
2020-10-03,27121,897,7746620,686,24522,49,6,3,0
2020-10-04,27136,898,7772808,686,24538,46,6,1,0
2020-10-05,27149,898,7795410,687,24564,46,6,2,0
2020-10-06,27174,899,7819359,687,24588,37,5,2,0
2020-10-07,27182,901,7852579,688,24607,32,6,0,0
2020-10-08,27206,901,7894965,690,24620,31,3,0,0
2020-10-09,27229,901,7936079,692,24641,28,4,0,0
2020-10-10,27244,901,7976677,692,24656,31,4,0,0
2020-10-11,27264,902,8007998,694,24668,31,2,0,0
2020-10-12,27286,902,8035445,696,24683,32,1,0,0
2020-10-13,27316,903,8062875,703,24703,32,1,0,0
2020-10-14,27341,908,8109490,704,24709,28,1,0,0
2020-10-15,27362,908,8153003,709,24722,26,1,0,0
2020-10-16,27371,908,8196881,709,24749,20,1,0,0
2020-10-17,27383,908,8239255,711,24758,18,1,0,0
2020-10-18,27391,908,8275923,714,24768,16,1,0,0
2020-10-19,27399,909,8303261,714,24772,17,1,0,0
2020-10-20,27430,909,8332134,738,24786,17,1,0,0
2020-10-21,27444,909,8377893,739,24808,16,1,0,0
2020-10-22,27466,909,8423710,747,24820,16,1,0,0
2020-10-23,27484,909,8467212,753,24828,20,0,0,0
2020-10-24,27499,909,8505097,757,24838,19,0,0,0
2020-10-25,27520,909,8535728,760,24845,17,0,0,0
2020-10-26,27527,909,8566914,762,24863,16,0,0,0
2020-10-27,27541,909,8598444,764,24868,15,1,0,0
2020-10-28,27555,911,8650127,765,24880,13,1,0,0
2020-10-29,27570,911,8700797,766,24893,19,1,0,0
2020-10-30,27582,911,8748328,767,24898,20,1,0,0
2020-10-31,27590,911,8789165,768,24978,17,1,0,0
2020-11-01,27595,911,8825072,769,24990,17,1,1,0
2020-11-02,27602,911,8855287,770,25010,16,1,1,0
2020-11-03,27610,911,8887057,770,25038,15,1,1,0
2020-11-04,27622,911,8933449,771,25060,20,1,1,0
2020-11-05,27634,911,8977028,775,25071,21,1,1,0
2020-11-06,27645,911,9023499,776,25077,20,1,1,0
2020-11-07,27652,911,9062241,776,25089,19,1,1,0
2020-11-08,27658,911,9097700,776,25097,19,1,1,0
2020-11-09,27668,911,9126726,776,25100,20,1,1,0
2020-11-10,27677,911,9160099,778,25102,20,1,1,0
2020-11-11,27685,911,9212505,780,25103,22,0,0,0
2020-11-12,27698,911,9268367,783,25108,22,0,0,0
2020-11-13,27703,911,9308360,783,25114,22,0,0,0
2020-11-14,27711,911,9348582,783,25119,21,0,0,0
2020-11-15,27728,911,9379225,787,25125,22,0,0,0
2020-11-16,27750,911,9401655,788,25134,24,0,0,0
2020-11-17,27760,911,9441236,788,25140,23,0,0,0
2020-11-18,27777,911,9497931,794,25141,22,0,0,0
2020-11-19,27784,911,9558886,794,25142,26,0,0,0
2020-11-20,27792,911,9619278,796,25143,23,0,0,0
2020-11-21,27806,911,9671681,797,25150,25,0,0,0
2020-11-22,27821,911,9713892,799,25152,22,0,0,0
2020-11-23,27835,911,9746607,804,25156,21,0,0,0
2020-11-24,27848,911,9780365,808,25157,26,0,0,0
2020-11-25,27856,911,9831952,810,25163,24,0,0,0
2020-11-26,27864,911,9878024,817,25170,24,0,0,0
2020-11-27,27874,911,9922499,817,25186,22,0,0,0
2020-11-28,27885,911,9952541,817,25200,22,0,0,0
2020-11-29,27892,911,9975575,818,25204,21,0,0,0
2020-11-30,27903,912,10000102,818,25213,22,0,0,0
2020-12-01,27912,912,10027220,821,25222,21,0,0,0
2020-12-02,27923,912,10068326,823,25231,21,0,0,0
2020-12-03,27940,912,10104093,823,25236,26,0,0,0
2020-12-04,27949,912,10134551,825,25245,27,0,0,0
2020-12-05,27956,912,10161517,828,25252,28,0,0,0
2020-12-06,27965,912,10184603,830,25255,29,0,0,0
2020-12-07,27972,912,10206636,830,25258,33,0,0,0
2020-12-08,27987,912,10229194,831,25263,37,0,0,0
2020-12-09,27993,912,10265726,832,25269,32,0,0,0
2020-12-10,28001,912,10302987,832,25275,38,0,0,0
2020-12-11,28012,912,10333793,834,25278,38,0,0,0
2020-12-12,28025,912,10359184,835,25282,40,0,0,0
2020-12-13,28030,912,10379877,836,25286,34,0,0,0
2020-12-14,28039,912,10400506,837,25295,28,1,0,0
2020-12-15,28047,912,10421212,838,25299,31,1,0,0
2020-12-16,28059,912,10453183,842,25299,28,1,0,0
2020-12-17,28072,912,10481781,843,25305,29,1,0,0
2020-12-18,28093,912,10504792,844,25310,24,0,0,0
2020-12-19,28128,912,10537142,845,25311,25,0,0,0
2020-12-20,28172,912,10583516,845,25318,26,0,0,0
2020-12-21,28198,912,10651368,846,25322,23,0,0,0
2020-12-22,28219,912,10727462,846,25329,22,0,0,0
2020-12-23,28237,912,10817135,846,25332,20,0,0,0
2020-12-24,28262,912,10917149,847,25336,21,0,0,0
2020-12-25,28276,912,11010513,848,25341,24,0,0,0
2020-12-26,28296,912,11061382,853,25340,23,0,0,0
2020-12-27,28312,912,11096658,855,25342,25,0,0,0
2020-12-28,28337,913,11126084,858,25352,19,0,0,0
2020-12-29,28350,913,11165396,859,25358,24,0,0,0
2020-12-30,28381,913,11205709,859,25363,19,0,0,0
2020-12-31,28407,913,11260518,861,25366,22,0,0,0
2021-01-01,28427,913,11316864,863,25367,20,0,0,0
2021-01-02,28470,913,11377476,866,25375,25,0,0,0
2021-01-03,28483,913,11428612,867,25382,26,0,0,0
2021-01-04,28505,913,11505879,868,25382,26,0,0,0
2021-01-05,28523,913,11590554,869,25392,32,0,0,0
2021-01-06,28536,913,11691828,872,25392,37,0,0,0
2021-01-07,28546,913,11779717,874,25399,38,0,0,0
2021-01-08,28571,913,11852265,874,25405,41,0,0,0
2021-01-09,28582,913,11928022,875,25406,40,0,0,0
2021-01-10,28595,913,12004349,875,25411,41,0,0,0
2021-01-11,28614,913,12079307,877,25423,45,0,1,0
2021-01-12,28634,913,12139484,878,25429,47,0,1,0
2021-01-13,28650,913,12209259,879,25443,44,1,1,0
2021-01-14,28658,913,12272429,881,25450,47,1,1,0
2021-01-15,28669,913,12327635,884,25457,51,1,1,0
2021-01-16,28689,913,12372291,886,25470,47,2,0,0
2021-01-17,28708,913,12405836,887,25481,38,2,0,0
2021-01-18,28721,913,12447856,887,25497,34,2,0,0
2021-01-19,28731,913,12488836,888,25498,33,2,0,0
2021-01-20,28740,913,12546529,888,25510,36,1,0,0
2021-01-21,28749,913,12594601,888,25519,32,1,0,0
2021-01-22,28755,913,12644163,890,25527,34,1,0,0
2021-01-23,28761,913,12681232,892,25539,32,0,0,0
2021-01-24,28766,913,12713199,894,25550,26,0,0,0
2021-01-25,28777,913,12748219,894,25562,25,0,0,0
2021-01-26,28780,913,12778021,895,25564,28,0,0,0
2021-01-27,28787,913,12814231,897,25572,21,0,0,0
2021-01-28,28794,913,12848095,898,25584,21,0,0,0
2021-01-29,28800,913,12888806,899,25585,20,0,0,0
2021-01-30,28806,913,12924189,902,25592,14,0,0,0
2021-01-31,28812,913,12951658,903,25607,14,0,0,0
2021-02-01,28818,913,12981977,903,25607,10,0,0,0
2021-02-02,28824,913,13018329,904,25616,9,0,0,0
2021-02-03,28829,913,13077549,904,25617,9,0,0,0
2021-02-04,28838,913,13128729,906,25624,10,0,0,0
2021-02-05,28842,913,13174416,907,25624,10,0,0,0
2021-02-06,28848,913,13234321,907,25627,9,0,0,0
2021-02-07,28850,913,13275512,907,25627,11,0,0,0
2021-02-08,28857,913,13313974,907,25633,10,0,0,0
2021-02-09,28860,913,13353286,907,25640,11,1,0,0
2021-02-10,28871,913,13417934,909,25644,12,1,0,0
2021-02-11,28879,913,13478423,910,25646,12,1,0,0
2021-02-12,28887,913,13536797,910,25652,12,1,0,0
2021-02-13,28892,913,13586463,910,25656,11,1,0,0
2021-02-14,28898,913,13638789,910,25659,12,0,0,0
2021-02-15,28900,913,13702365,910,25666,14,0,0,0
2021-02-16,28905,913,13757324,910,25668,13,0,0,0
2021-02-17,28911,913,13842184,910,25672,12,0,0,0
2021-02-18,28912,913,13915346,910,25673,11,0,0,0
2021-02-19,28918,913,13972468,910,25676,10,1,0,0
2021-02-20,28920,913,14018888,910,25682,10,1,0,0
2021-02-21,28926,913,14053688,911,25684,10,1,0,20
2021-02-22,28930,913,14089481,912,25684,11,1,0,1836
2021-02-23,28937,913,14133710,913,25687,12,0,0,2787
2021-02-24,28939,913,14190486,913,25693,12,0,0,6926
2021-02-25,28947,913,14240426,913,25698,13,0,0,11907
2021-02-26,28958,913,14288315,913,25700,17,0,0,16989
2021-02-27,28965,913,14321747,913,25704,21,1,0,19527
2021-02-28,28970,913,14349347,913,25705,19,1,0,20071
2021-03-01,28978,913,14373573,913,25711,17,1,0,23631
2021-03-02,28986,913,14413547,913,25716,24,1,0,28574
2021-03-03,28996,913,14466468,914,25720,20,1,0,35217
2021-03-04,29007,913,14515515,914,25722,26,1,0,43008
2021-03-05,29020,913,14563150,914,25727,25,1,0,51000
2021-03-06,29030,913,14600322,916,25729,29,1,0,56073
2021-03-07,29037,913,14628705,917,25729,29,1,0,57478
2021-03-08,29046,913,14663851,919,25730,29,1,0,62374
2021-03-09,29061,913,14691454,920,25732,37,1,1,69455
2021-03-10,29075,913,14738762,921,25737,42,1,1,80747
2021-03-11,29090,913,14789773,922,25746,46,1,0,95000
2021-03-12,29102,913,14834788,922,25750,44,1,0,105109
2021-03-13,29112,913,14871777,923,25753,48,0,0,121008
2021-03-14,29117,913,14901169,924,25755,41,0,0,122791
2021-03-15,29130,913,14933481,925,25758,37,0,0,125021
2021-03-16,29137,913,14967324,926,25759,43,0,0,135746
2021-03-17,29153,913,15021584,927,25761,47,1,0,157950
2021-03-18,29166,913,15072080,927,25763,46,1,0,176057
2021-03-19,29183,913,15116162,929,25765,63,1,0,190754
2021-03-20,29192,913,15152199,930,25766,64,3,0,203831
2021-03-21,29196,913,15187609,930,25770,60,2,0,206782
2021-03-22,29206,913,15218157,931,25775,64,1,0,223592
2021-03-23,29211,913,15247729,931,25778,66,1,0,246613
2021-03-24,29220,913,15295455,932,25783,72,1,0,259392
2021-03-25,29228,913,15334460,934,25789,71,1,0,275739
2021-03-26,29240,913,15373278,934,25793,74,1,0,308081
2021-03-27,29253,913,15402955,934,25794,75,2,0,322054
2021-03-28,29260,913,15438346,935,25797,77,2,0,327110
2021-03-29,29278,913,15483432,938,25803,78,2,0,339423
2021-03-30,29296,913,15528321,938,25806,83,2,0,357408
2021-03-31,29305,913,15613097,942,25813,76,1,0,379631
2021-04-01,29323,913,15698763,944,25813,87,1,0,419665
2021-04-02,29335,913,15776843,944,25815,86,1,0,446031
2021-04-03,29341,913,15832921,944,25828,78,2,0,450477
2021-04-04,29348,913,15865276,947,25830,81,3,0,455577
2021-04-05,29357,913,15892353,948,25831,84,3,0,456774
2021-04-06,29365,913,15920934,950,25841,79,2,0,461521
2021-04-07,29379,913,15953495,951,25851,82,2,0,484900
2021-04-08,29385,913,15998044,951,25859,76,2,0,509955
2021-04-09,29390,913,16049032,951,25873,76,2,0,1077511
2021-04-10,29396,913,16083201,951,25882,69,2,0,1138866
2021-04-11,29405,913,16113446,953,25885,65,1,0,1166568
2021-04-12,29419,913,16145763,954,25888,62,1,0,1178302
2021-04-13,29437,914,16174275,957,25890,63,2,0,1194031
2021-04-14,29450,914,16220068,964,25907,59,2,0,1295672
2021-04-15,29469,914,16264474,965,25911,50,2,0,1359305
2021-04-16,29484,914,16303626,966,25917,46,2,0,1420577
2021-04-17,29505,914,16333304,967,25950,44,2,0,1474537
2021-04-18,29519,914,16357332,973,25961,44,3,0,1496608
2021-04-19,29543,914,16385980,975,25966,44,3,0,1586252
2021-04-20,29559,914,16413858,978,25979,48,3,0,1653286
2021-04-21,29578,914,16451607,980,25978,47,2,1,1718107
2021-04-22,29602,914,16488793,982,25982,47,1,1,1785698
2021-04-23,29640,914,16522250,982,25991,61,1,1,1855601
2021-04-24,29658,914,16560398,984,25994,68,1,1,1914047
2021-04-25,29666,914,16603392,986,25999,68,1,1,1934087
2021-04-26,29695,914,16644021,986,26018,73,1,1,1937485
2021-04-27,29725,914,16686511,990,26059,71,1,1,1969337
2021-04-28,29750,914,16745972,994,26072,75,2,1,2029544
2021-04-29,29779,914,16796394,998,26081,69,2,1,2112285
2021-04-30,29801,914,16840657,999,26090,72,2,1,2179544
2021-05-01,29812,914,16877108,1000,26103,73,2,1,2234844
2021-05-02,29826,914,16910449,1005,26118,63,2,1,2254074
2021-05-03,29841,914,16946092,1008,26130,59,2,1,2260615
2021-05-04,29852,914,16976825,1008,26135,60,1,1,2316969
2021-05-05,29866,914,17030062,1010,26162,54,1,1,2396314
2021-05-06,29886,914,17080697,1013,26179,46,1,1,2473529
2021-05-07,29897,914,17125503,1013,26207,39,1,1,2554531
2021-05-08,29906,914,17180590,1013,26218,38,1,1,2627725
2021-05-09,29923,914,17222060,1013,26236,35,2,1,2654338
2021-05-10,29931,914,17259724,1013,26251,35,2,1,2663221
2021-05-11,29940,914,17294915,1015,26264,32,2,1,2736107
2021-05-12,29947,914,17356390,1015,26270,31,3,1,2812486
2021-05-13,29955,914,17411622,1015,26281,27,3,1,2894770
2021-05-14,29957,914,17465715,1015,26287,24,3,1,2980644
2021-05-15,29967,914,17507716,1015,26292,24,3,1,3056797
2021-05-16,29975,914,17542252,1015,26296,23,3,1,3089184
2021-05-17,29978,914,17580917,1015,26297,23,3,1,3100137
2021-05-18,29988,914,17620271,1015,26309,25,3,1,3183324
2021-05-19,29991,914,17678885,1015,26315,22,3,1,3278854
2021-05-20,29997,914,17734130,1016,26323,22,1,1,3371728
2021-05-21,30000,914,17784323,1016,26330,21,1,1,3472874
2021-05-22,30008,914,17823797,1016,26336,24,1,1,3563495
